	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
13718	33.696563	34.945002	36.038733	36.957415	38.083768	38.952647	39.781341	40.274666	40.828993	41.140582	41.077862	38.006489
13719	33.696563	34.945002	36.038733	36.957415	38.083768	38.952647	39.781341	40.274666	40.828993	41.140582	41.077862	38.006489
13720	33.70222	34.946578	36.040359	36.956708	38.084935	38.959644	39.770676	40.270738	40.834022	41.143563	41.072662	38.01144
13721	33.70222	34.946578	36.040359	36.956708	38.084935	38.959644	39.770676	40.270738	40.834022	41.143563	41.072662	38.01144
13722	33.689964	34.924153	36.034646	36.944132	38.06784	38.94221	39.764528	40.253324	40.810149	41.126288	41.057431	38.004929
13723	33.689964	34.924153	36.034646	36.944132	38.06784	38.94221	39.764528	40.253324	40.810149	41.126288	41.057431	38.004929
13724	33.692621	34.936215	36.031517	36.938381	38.071552	38.939163	39.763911	40.251872	40.81908	41.119309	41.04727	38.004614
13725	33.692621	34.936215	36.031517	36.938381	38.071552	38.939163	39.763911	40.251872	40.81908	41.119309	41.04727	38.004614
13726	33.679398	34.920024	36.017609	36.91857	38.051063	38.920539	39.73731	40.230314	40.788184	41.10251	41.022744	37.972758
13727	33.679398	34.920024	36.017609	36.91857	38.051063	38.920539	39.73731	40.230314	40.788184	41.10251	41.022744	37.972758
13728	33.672717	34.916026	36.011376	36.923475	38.039373	38.918671	39.735648	40.221398	40.788797	41.104714	41.01972	37.97499
13729	33.672717	34.916026	36.011376	36.923475	38.039373	38.918671	39.735648	40.221398	40.788797	41.104714	41.01972	37.97499
13730	33.664119	34.905306	35.996668	36.908441	38.03335	38.9026	39.713253	40.195793	40.773015	41.077573	40.99985	37.964375
13731	33.664119	34.905306	35.996668	36.908441	38.03335	38.9026	39.713253	40.195793	40.773015	41.077573	40.99985	37.964375
13732	33.66046	34.904356	35.987873	36.899281	38.035736	38.903968	39.71427	40.198297	40.769712	41.075408	41.005639	37.956857
13733	33.66046	34.904356	35.987873	36.899281	38.035736	38.903968	39.71427	40.198297	40.769712	41.075408	41.005639	37.956857
13734	33.641276	34.898219	35.976537	36.890875	38.013485	38.883965	39.694327	40.18332	40.735012	41.044352	40.972082	37.941394
13735	33.641276	34.898219	35.976537	36.890875	38.013485	38.883965	39.694327	40.18332	40.735012	41.044352	40.972082	37.941394
13736	33.655002	34.876892	35.98022	36.882588	38.010097	38.870986	39.688669	40.168082	40.730268	41.046201	40.968703	37.935469
13737	33.655002	34.876892	35.98022	36.882588	38.010097	38.870986	39.688669	40.168082	40.730268	41.046201	40.968703	37.935469
13738	33.641756	34.879858	35.96818	36.871178	37.993977	38.853249	39.669616	40.163556	40.717369	41.021261	40.960125	37.9282
13739	33.641756	34.879858	35.96818	36.871178	37.993977	38.853249	39.669616	40.163556	40.717369	41.021261	40.960125	37.9282
13740	33.635594	34.870432	35.954002	36.866103	37.988257	38.855313	39.663449	40.136052	40.715982	41.029419	40.945783	37.917504
13741	33.635594	34.870432	35.954002	36.866103	37.988257	38.855313	39.663449	40.136052	40.715982	41.029419	40.945783	37.917504
13742	33.619512	34.85454	35.941907	36.852522	37.971171	38.83612	39.651394	40.138942	40.69871	41.001243	40.935106	37.896244
13743	33.619512	34.85454	35.941907	36.852522	37.971171	38.83612	39.651394	40.138942	40.69871	41.001243	40.935106	37.896244
13744	33.617077	34.850277	35.934545	36.836405	37.95448	38.829143	39.63632	40.117189	40.682968	40.981641	40.920049	37.888805
13745	33.617077	34.850277	35.934545	36.836405	37.95448	38.829143	39.63632	40.117189	40.682968	40.981641	40.920049	37.888805
13746	33.622393	34.857887	35.939839	36.838755	37.962043	38.832384	39.629537	40.125203	40.678919	40.987366	40.920092	37.895012
13747	33.622393	34.857887	35.939839	36.838755	37.962043	38.832384	39.629537	40.125203	40.678919	40.987366	40.920092	37.895012
13748	33.614036	34.834837	35.932436	36.828293	37.947361	38.816325	39.625117	40.096652	40.657225	40.969087	40.894538	37.881218
13749	33.614036	34.834837	35.932436	36.828293	37.947361	38.816325	39.625117	40.096652	40.657225	40.969087	40.894538	37.881218
13750	33.620269	34.839587	35.921434	36.830297	37.930682	38.792244	39.611875	40.093751	40.652862	40.952679	40.890858	37.874437
13751	33.620269	34.839587	35.921434	36.830297	37.930682	38.792244	39.611875	40.093751	40.652862	40.952679	40.890858	37.874437
13752	33.612863	34.832381	35.918647	36.809874	37.926989	38.792387	39.599087	40.091165	40.638493	40.958315	40.882175	37.866148
13753	33.612863	34.832381	35.918647	36.809874	37.926989	38.792387	39.599087	40.091165	40.638493	40.958315	40.882175	37.866148
13754	33.601505	34.822192	35.907163	36.79765	37.916665	38.782222	39.584682	40.074188	40.6191	40.926654	40.863013	37.845719
13755	33.601505	34.822192	35.907163	36.79765	37.916665	38.782222	39.584682	40.074188	40.6191	40.926654	40.863013	37.845719
13756	33.603798	34.828747	35.897769	36.808984	37.914808	38.775396	39.589199	40.068279	40.622249	40.931393	40.854115	37.847775
13757	33.603798	34.828747	35.897769	36.808984	37.914808	38.775396	39.589199	40.068279	40.622249	40.931393	40.854115	37.847775
13758	33.591715	34.809566	35.883326	36.790522	37.905178	38.759955	39.571391	40.055585	40.61196	40.90406	40.840418	37.84007
13759	33.591715	34.809566	35.883326	36.790522	37.905178	38.759955	39.571391	40.055585	40.61196	40.90406	40.840418	37.84007
13760	33.581044	34.813027	35.883433	36.787361	37.900727	38.757759	39.55739	40.042929	40.598426	40.907576	40.831205	37.822603
13761	33.581044	34.813027	35.883433	36.787361	37.900727	38.757759	39.55739	40.042929	40.598426	40.907576	40.831205	37.822603
13762	33.586995	34.794012	35.874675	36.766328	37.876944	38.742732	39.544338	40.026782	40.579019	40.889765	40.812939	37.808475
13763	33.586995	34.794012	35.874675	36.766328	37.876944	38.742732	39.544338	40.026782	40.579019	40.889765	40.812939	37.808475
13764	33.570349	34.780836	35.863718	36.76481	37.871021	38.727531	39.53592	40.012963	40.56197	40.870448	40.802485	37.787791
13765	33.570349	34.780836	35.863718	36.76481	37.871021	38.727531	39.53592	40.012963	40.56197	40.870448	40.802485	37.787791
13766	33.551111	34.773489	35.847359	36.740595	37.852868	38.707473	39.514153	39.992928	40.543633	40.83825	40.787562	37.785494
13767	33.551111	34.773489	35.847359	36.740595	37.852868	38.707473	39.514153	39.992928	40.543633	40.83825	40.787562	37.785494
13768	33.569572	34.786117	35.857525	36.749094	37.860965	38.708085	39.510177	40.003092	40.550573	40.853826	40.782453	37.784283
13769	33.569572	34.786117	35.857525	36.749094	37.860965	38.708085	39.510177	40.003092	40.550573	40.853826	40.782453	37.784283
13770	33.572045	34.778883	35.846735	36.740961	37.849283	38.703942	39.497147	39.977799	40.538237	40.83922	40.766255	37.771931
13771	33.572045	34.778883	35.846735	36.740961	37.849283	38.703942	39.497147	39.977799	40.538237	40.83922	40.766255	37.771931
13772	33.569852	34.771308	35.838726	36.725871	37.836502	38.698571	39.498721	39.975619	40.53208	40.834656	40.754871	37.766328
13773	33.569852	34.771308	35.838726	36.725871	37.836502	38.698571	39.498721	39.975619	40.53208	40.834656	40.754871	37.766328
13774	33.566271	34.767163	35.824205	36.722418	37.819273	38.68066	39.482656	39.960457	40.521713	40.817927	40.741324	37.756607
13775	33.566271	34.767163	35.824205	36.722418	37.819273	38.68066	39.482656	39.960457	40.521713	40.817927	40.741324	37.756607
13776	33.561077	34.767802	35.825059	36.71393	37.827874	38.68255	39.484417	39.956432	40.510513	40.815141	40.743083	37.755308
13777	33.561077	34.767802	35.825059	36.71393	37.827874	38.68255	39.484417	39.956432	40.510513	40.815141	40.743083	37.755308
13778	33.55929	34.764012	35.815869	36.718131	37.813688	38.661642	39.46479	39.950561	40.498634	40.802582	40.726432	37.743272
13779	33.55929	34.764012	35.815869	36.718131	37.813688	38.661642	39.46479	39.950561	40.498634	40.802582	40.726432	37.743272
13780	33.540099	34.752119	35.802985	36.700557	37.795585	38.645956	39.45081	39.927841	40.478528	40.783846	40.704057	37.730992
13781	33.540099	34.752119	35.802985	36.700557	37.795585	38.645956	39.45081	39.927841	40.478528	40.783846	40.704057	37.730992
13782	33.530597	34.746387	35.804488	36.69187	37.787969	38.641053	39.438426	39.921123	40.470248	40.77284	40.701234	37.721298
13783	33.530597	34.746387	35.804488	36.69187	37.787969	38.641053	39.438426	39.921123	40.470248	40.77284	40.701234	37.721298
13784	33.534468	34.729074	35.802592	36.676869	37.793825	38.631926	39.428116	39.901087	40.45881	40.757313	40.691845	37.712163
13785	33.534468	34.729074	35.802592	36.676869	37.793825	38.631926	39.428116	39.901087	40.45881	40.757313	40.691845	37.712163
13786	33.522904	34.727797	35.792702	36.669435	37.772329	38.619732	39.416665	39.887315	40.446005	40.745648	40.671086	37.690615
13787	33.522904	34.727797	35.792702	36.669435	37.772329	38.619732	39.416665	39.887315	40.446005	40.745648	40.671086	37.690615
13788	33.518801	34.725704	35.776772	36.658904	37.760075	38.622025	39.406249	39.87459	40.433325	40.731153	40.666138	37.693821
13789	33.518801	34.725704	35.776772	36.658904	37.760075	38.622025	39.406249	39.87459	40.433325	40.731153	40.666138	37.693821
13790	33.511612	34.705599	35.764894	36.645907	37.754372	38.5987	39.396003	39.859709	40.418767	40.712735	40.647036	37.67777
13791	33.511612	34.705599	35.764894	36.645907	37.754372	38.5987	39.396003	39.859709	40.418767	40.712735	40.647036	37.67777
13792	33.500557	34.709209	35.774322	36.647457	37.739167	38.582458	39.385145	39.858727	40.406555	40.714846	40.644374	37.672912
13793	33.500557	34.709209	35.774322	36.647457	37.739167	38.582458	39.385145	39.858727	40.406555	40.714846	40.644374	37.672912
13794	33.488411	34.694743	35.754413	36.632333	37.732742	38.57538	39.370308	39.849609	40.409694	40.697299	40.629781	37.659901
13795	33.488411	34.694743	35.754413	36.632333	37.732742	38.57538	39.370308	39.849609	40.409694	40.697299	40.629781	37.659901
13796	33.479351	34.694719	35.762461	36.638926	37.722541	38.575472	39.375143	39.837416	40.39497	40.678714	40.633474	37.656346
13797	33.479351	34.694719	35.762461	36.638926	37.722541	38.575472	39.375143	39.837416	40.39497	40.678714	40.633474	37.656346
13798	33.47406	34.680441	35.741648	36.610755	37.724103	38.568155	39.349847	39.826013	40.377428	40.67527	40.608205	37.645149
13799	33.47406	34.680441	35.741648	36.610755	37.724103	38.568155	39.349847	39.826013	40.377428	40.67527	40.608205	37.645149
13800	33.467894	34.690389	35.745635	36.623652	37.706429	38.559513	39.344716	39.816925	40.368436	40.662871	40.607855	37.641058
13801	33.467894	34.690389	35.745635	36.623652	37.706429	38.559513	39.344716	39.816925	40.368436	40.662871	40.607855	37.641058
13802	33.456792	34.680189	35.728951	36.60845	37.692282	38.540036	39.334004	39.799062	40.355005	40.639213	40.581695	37.627036
13803	33.456792	34.680189	35.728951	36.60845	37.692282	38.540036	39.334004	39.799062	40.355005	40.639213	40.581695	37.627036
13804	33.45157	34.668013	35.716964	36.595839	37.686015	38.535749	39.321828	39.798421	40.351481	40.640464	40.576807	37.618871
13805	33.45157	34.668013	35.716964	36.595839	37.686015	38.535749	39.321828	39.798421	40.351481	40.640464	40.576807	37.618871
13806	33.441344	34.655095	35.717595	36.599372	37.676844	38.520333	39.306525	39.778926	40.334372	40.626542	40.557656	37.612788
13807	33.441344	34.655095	35.717595	36.599372	37.676844	38.520333	39.306525	39.778926	40.334372	40.626542	40.557656	37.612788
13808	33.429831	34.653854	35.698911	36.579196	37.666855	38.501357	39.30042	39.782267	40.325772	40.614988	40.547238	37.609296
13809	33.429831	34.653854	35.698911	36.579196	37.666855	38.501357	39.30042	39.782267	40.325772	40.614988	40.547238	37.609296
13810	33.4141	34.630547	35.695634	36.566198	37.644209	38.487522	39.279629	39.740691	40.29522	40.598085	40.534199	37.582001
13811	33.4141	34.630547	35.695634	36.566198	37.644209	38.487522	39.279629	39.740691	40.29522	40.598085	40.534199	37.582001
13812	33.420842	34.632137	35.694138	36.561168	37.649326	38.491726	39.27882	39.743526	40.289864	40.599324	40.522024	37.58165
13813	33.420842	34.632137	35.694138	36.561168	37.649326	38.491726	39.27882	39.743526	40.289864	40.599324	40.522024	37.58165
13814	33.421104	34.63734	35.682361	36.565906	37.641901	38.482648	39.273454	39.738554	40.296556	40.590554	40.518937	37.571653
13815	33.421104	34.63734	35.682361	36.565906	37.641901	38.482648	39.273454	39.738554	40.296556	40.590554	40.518937	37.571653
13816	33.418334	34.621686	35.667115	36.541609	37.626226	38.465542	39.254843	39.717598	40.270457	40.566281	40.504894	37.558864
13817	33.418334	34.621686	35.667115	36.541609	37.626226	38.465542	39.254843	39.717598	40.270457	40.566281	40.504894	37.558864
13818	33.397214	34.604219	35.654589	36.527824	37.61737	38.452492	39.234846	39.704563	40.252752	40.554946	40.486738	37.536457
13819	33.397214	34.604219	35.654589	36.527824	37.61737	38.452492	39.234846	39.704563	40.252752	40.554946	40.486738	37.536457
13820	33.413474	34.614497	35.655974	36.534433	37.622399	38.456149	39.249656	39.716634	40.256633	40.549732	40.481296	37.556302
13821	33.413474	34.614497	35.655974	36.534433	37.622399	38.456149	39.249656	39.716634	40.256633	40.549732	40.481296	37.556302
13822	33.388693	34.600533	35.648905	36.520265	37.608277	38.441277	39.230547	39.682894	40.233219	40.540193	40.466072	37.529108
13823	33.388693	34.600533	35.648905	36.520265	37.608277	38.441277	39.230547	39.682894	40.233219	40.540193	40.466072	37.529108
13824	33.401958	34.608972	35.659855	36.523898	37.610773	38.442636	39.230536	39.692215	40.242987	40.534271	40.461741	37.535711
13825	33.401958	34.608972	35.659855	36.523898	37.610773	38.442636	39.230536	39.692215	40.242987	40.534271	40.461741	37.535711
13826	33.382159	34.586373	35.632714	36.502936	37.581857	38.413818	39.204848	39.665704	40.216185	40.509749	40.440856	37.507097
13827	33.382159	34.586373	35.632714	36.502936	37.581857	38.413818	39.204848	39.665704	40.216185	40.509749	40.440856	37.507097
13828	33.385964	34.581922	35.636093	36.499406	37.579987	38.413277	39.207078	39.654242	40.204312	40.502427	40.428986	37.511344
13829	33.385964	34.581922	35.636093	36.499406	37.579987	38.413277	39.207078	39.654242	40.204312	40.502427	40.428986	37.511344
13830	33.386797	34.567603	35.616509	36.481918	37.571836	38.403173	39.175949	39.651885	40.198	40.489978	40.431997	37.495532
13831	33.386797	34.567603	35.616509	36.481918	37.571836	38.403173	39.175949	39.651885	40.198	40.489978	40.431997	37.495532
13832	33.380001	34.567533	35.620628	36.483217	37.552467	38.392991	39.17755	39.644673	40.188911	40.475888	40.421545	37.499932
13833	33.380001	34.567533	35.620628	36.483217	37.552467	38.392991	39.17755	39.644673	40.188911	40.475888	40.421545	37.499932
13834	33.371971	34.565227	35.612552	36.467452	37.555804	38.380442	39.151062	39.625084	40.164949	40.470804	40.402363	37.480306
13835	33.371971	34.565227	35.612552	36.467452	37.555804	38.380442	39.151062	39.625084	40.164949	40.470804	40.402363	37.480306
13836	33.365632	34.545357	35.59303	36.454691	37.535177	38.375955	39.151862	39.616961	40.161427	40.449775	40.389065	37.470344
13837	33.365632	34.545357	35.59303	36.454691	37.535177	38.375955	39.151862	39.616961	40.161427	40.449775	40.389065	37.470344
13838	33.35788	34.547345	35.590549	36.455306	37.537259	38.357987	39.140283	39.601061	40.148494	40.442757	40.375224	37.462392
13839	33.35788	34.547345	35.590549	36.455306	37.537259	38.357987	39.140283	39.601061	40.148494	40.442757	40.375224	37.462392
13840	33.348685	34.536136	35.569277	36.442063	37.515341	38.342228	39.12864	39.5992	40.135269	40.432946	40.359273	37.450952
13841	33.348685	34.536136	35.569277	36.442063	37.515341	38.342228	39.12864	39.5992	40.135269	40.432946	40.359273	37.450952
13842	33.362572	34.537284	35.581372	36.442068	37.525819	38.35628	39.117478	39.590709	40.130257	40.42407	40.360175	37.450196
13843	33.362572	34.537284	35.581372	36.442068	37.525819	38.35628	39.117478	39.590709	40.130257	40.42407	40.360175	37.450196
13844	33.336984	34.527056	35.569858	36.44555	37.510907	38.336505	39.118521	39.572321	40.119245	40.399418	40.343253	37.423793
13845	33.336984	34.527056	35.569858	36.44555	37.510907	38.336505	39.118521	39.572321	40.119245	40.399418	40.343253	37.423793
13846	33.334943	34.535075	35.569522	36.427084	37.504643	38.32536	39.104755	39.574159	40.108448	40.403858	40.337233	37.429739
13847	33.334943	34.535075	35.569522	36.427084	37.504643	38.32536	39.104755	39.574159	40.108448	40.403858	40.337233	37.429739
13848	33.338838	34.515852	35.566204	36.43756	37.497456	38.32172	39.096211	39.565744	40.100367	40.401919	40.332337	37.428604
13849	33.338838	34.515852	35.566204	36.43756	37.497456	38.32172	39.096211	39.565744	40.100367	40.401919	40.332337	37.428604
13850	33.315742	34.516797	35.554803	36.415456	37.488126	38.315132	39.087351	39.548013	40.089922	40.375787	40.318483	37.413574
13851	33.315742	34.516797	35.554803	36.415456	37.488126	38.315132	39.087351	39.548013	40.089922	40.375787	40.318483	37.413574
13852	33.304916	34.498961	35.545203	36.404953	37.463269	38.293649	39.068903	39.529511	40.069671	40.366001	40.292324	37.404385
13853	33.304916	34.498961	35.545203	36.404953	37.463269	38.293649	39.068903	39.529511	40.069671	40.366001	40.292324	37.404385
13854	33.297903	34.497101	35.545107	36.389633	37.460894	38.292363	39.059019	39.524132	40.064345	40.364997	40.28859	37.399451
13855	33.297903	34.497101	35.545107	36.389633	37.460894	38.292363	39.059019	39.524132	40.064345	40.364997	40.28859	37.399451
13856	33.290649	34.491848	35.531309	36.394202	37.454188	38.279219	39.047542	39.518284	40.051057	40.349894	40.277352	37.383105
13857	33.290649	34.491848	35.531309	36.394202	37.454188	38.279219	39.047542	39.518284	40.051057	40.349894	40.277352	37.383105
13858	33.294012	34.471394	35.5135	36.368763	37.441653	38.263203	39.038668	39.495914	40.03787	40.331252	40.257118	37.373687
13859	33.294012	34.471394	35.5135	36.368763	37.441653	38.263203	39.038668	39.495914	40.03787	40.331252	40.257118	37.373687
13860	33.305982	34.474258	35.512148	36.368199	37.430272	38.256893	39.035953	39.487107	40.028107	40.327859	40.261456	37.364864
13861	33.305982	34.474258	35.512148	36.368199	37.430272	38.256893	39.035953	39.487107	40.028107	40.327859	40.261456	37.364864
13862	33.315496	34.463063	35.494189	36.366837	37.4299	38.247227	39.016914	39.482686	40.016135	40.307931	40.242665	37.357243
13863	33.315496	34.463063	35.494189	36.366837	37.4299	38.247227	39.016914	39.482686	40.016135	40.307931	40.242665	37.357243
13864	33.341261	34.471465	35.485287	36.353545	37.426257	38.24736	39.007813	39.47804	40.003857	40.302478	40.235847	37.340276
13865	33.341261	34.471465	35.485287	36.353545	37.426257	38.24736	39.007813	39.47804	40.003857	40.302478	40.235847	37.340276
13866	33.34006	34.467193	35.490583	36.333077	37.404414	38.234318	38.998749	39.455909	39.998214	40.288195	40.219061	37.331327
13867	33.34006	34.467193	35.490583	36.333077	37.404414	38.234318	38.998749	39.455909	39.998214	40.288195	40.219061	37.331327
13868	33.339126	34.463785	35.485846	36.349072	37.4104	38.22177	39.005865	39.450429	39.986899	40.288481	40.207066	37.338149
13869	33.339126	34.463785	35.485846	36.349072	37.4104	38.22177	39.005865	39.450429	39.986899	40.288481	40.207066	37.338149
13870	33.3298	34.456174	35.489356	36.33189	37.396121	38.223421	38.980906	39.441837	39.977657	40.268781	40.195779	37.325665
13871	33.3298	34.456174	35.489356	36.33189	37.396121	38.223421	38.980906	39.441837	39.977657	40.268781	40.195779	37.325665
13872	33.326956	34.456841	35.47285	36.31932	37.385343	38.202135	38.981755	39.437871	39.976003	40.262351	40.192761	37.317359
13873	33.326956	34.456841	35.47285	36.31932	37.385343	38.202135	38.981755	39.437871	39.976003	40.262351	40.192761	37.317359
13874	33.311617	34.44716	35.45186	36.308742	37.364847	38.190967	38.954913	39.415791	39.939858	40.24077	40.165037	37.299569
13875	33.311617	34.44716	35.45186	36.308742	37.364847	38.190967	38.954913	39.415791	39.939858	40.24077	40.165037	37.299569
13876	33.307312	34.440383	35.463475	36.311334	37.359797	38.180985	38.95192	39.405593	39.950743	40.232322	40.168643	37.294596
13877	33.307312	34.440383	35.463475	36.311334	37.359797	38.180985	38.95192	39.405593	39.950743	40.232322	40.168643	37.294596
13878	33.302133	34.436751	35.442649	36.293102	37.354512	38.176057	38.933664	39.39225	39.927272	40.218635	40.149042	37.281227
13879	33.302133	34.436751	35.442649	36.293102	37.354512	38.176057	38.933664	39.39225	39.927272	40.218635	40.149042	37.281227
13880	33.316695	34.435562	35.438086	36.287807	37.349501	38.168226	38.931392	39.396944	39.938195	40.214774	40.153596	37.280231
13881	33.316695	34.435562	35.438086	36.287807	37.349501	38.168226	38.931392	39.396944	39.938195	40.214774	40.153596	37.280231
13882	33.296437	34.427863	35.438476	36.269623	37.336666	38.150793	38.913111	39.379075	39.901049	40.197878	40.131695	37.269396
13883	33.296437	34.427863	35.438476	36.269623	37.336666	38.150793	38.913111	39.379075	39.901049	40.197878	40.131695	37.269396
13884	33.31877	34.433355	35.441235	36.27328	37.342155	38.152521	38.918593	39.362821	39.906982	40.19312	40.131258	37.268389
13885	33.31877	34.433355	35.441235	36.27328	37.342155	38.152521	38.918593	39.362821	39.906982	40.19312	40.131258	37.268389
13886	33.298306	34.417033	35.422033	36.270451	37.323671	38.141034	38.901729	39.350436	39.8849	40.174228	40.111455	37.247544
13887	33.298306	34.417033	35.422033	36.270451	37.323671	38.141034	38.901729	39.350436	39.8849	40.174228	40.111455	37.247544
13888	33.291955	34.416671	35.420642	36.250005	37.311338	38.11466	38.889869	39.332057	39.87123	40.161016	40.090737	37.222517
13889	33.291955	34.416671	35.420642	36.250005	37.311338	38.11466	38.889869	39.332057	39.87123	40.161016	40.090737	37.222517
13890	33.289663	34.418042	35.418607	36.250462	37.294029	38.123088	38.876683	39.333192	39.873525	40.151711	40.091895	37.229127
13891	33.289663	34.418042	35.418607	36.250462	37.294029	38.123088	38.876683	39.333192	39.873525	40.151711	40.091895	37.229127
13892	33.276881	34.400536	35.410468	36.238691	37.299586	38.099425	38.870392	39.32048	39.851088	40.134965	40.075375	37.219355
13893	33.276881	34.400536	35.410468	36.238691	37.299586	38.099425	38.870392	39.32048	39.851088	40.134965	40.075375	37.219355
13894	33.270886	34.400523	35.401961	36.248949	37.288813	38.107812	38.862822	39.320891	39.848984	40.138548	40.063036	37.224328
13895	33.270886	34.400523	35.401961	36.248949	37.288813	38.107812	38.862822	39.320891	39.848984	40.138548	40.063036	37.224328
13896	33.265118	34.401037	35.402512	36.230518	37.280015	38.087943	38.862461	39.300816	39.847258	40.129545	40.056762	37.212652
13897	33.265118	34.401037	35.402512	36.230518	37.280015	38.087943	38.862461	39.300816	39.847258	40.129545	40.056762	37.212652
13898	33.252792	34.400438	35.39346	36.225812	37.265962	38.07909	38.839775	39.302898	39.827777	40.110524	40.044336	37.196723
13899	33.252792	34.400438	35.39346	36.225812	37.265962	38.07909	38.839775	39.302898	39.827777	40.110524	40.044336	37.196723
13900	33.248439	34.390119	35.394787	36.215967	37.263638	38.066097	38.842464	39.278994	39.814084	40.107978	40.037923	37.195806
13901	33.248439	34.390119	35.394787	36.215967	37.263638	38.066097	38.842464	39.278994	39.814084	40.107978	40.037923	37.195806
13902	33.236432	34.378598	35.377448	36.206747	37.24382	38.060067	38.814705	39.277068	39.789761	40.08912	40.021112	37.177458
13903	33.236432	34.378598	35.377448	36.206747	37.24382	38.060067	38.814705	39.277068	39.789761	40.08912	40.021112	37.177458
13904	33.230473	34.372623	35.379383	36.205575	37.240051	38.060743	38.812535	39.262038	39.796238	40.084451	40.008708	37.170837
13905	33.230473	34.372623	35.379383	36.205575	37.240051	38.060743	38.812535	39.262038	39.796238	40.084451	40.008708	37.170837
13906	33.21886	34.372846	35.363948	36.190734	37.243569	38.04394	38.809444	39.252081	39.77495	40.075677	39.997205	37.159494
13907	33.21886	34.372846	35.363948	36.190734	37.243569	38.04394	38.809444	39.252081	39.77495	40.075677	39.997205	37.159494
13908	33.208691	34.365373	35.364119	36.191947	37.227322	38.041336	38.800963	39.230133	39.776486	40.064248	39.996466	37.153695
13909	33.208691	34.365373	35.364119	36.191947	37.227322	38.041336	38.800963	39.230133	39.776486	40.064248	39.996466	37.153695
13910	33.198299	34.355642	35.354405	36.185656	37.217852	38.025066	38.786497	39.218432	39.76499	40.039563	39.989294	37.15041
13911	33.198299	34.355642	35.354405	36.185656	37.217852	38.025066	38.786497	39.218432	39.76499	40.039563	39.989294	37.15041
13912	33.196473	34.34729	35.352177	36.181199	37.209927	38.010943	38.77585	39.217526	39.748665	40.034387	39.977976	37.141521
13913	33.196473	34.34729	35.352177	36.181199	37.209927	38.010943	38.77585	39.217526	39.748665	40.034387	39.977976	37.141521
13914	33.178105	34.330227	35.327386	36.150926	37.199773	38.005646	38.755463	39.194025	39.729888	40.011066	39.947375	37.118204
13915	33.178105	34.330227	35.327386	36.150926	37.199773	38.005646	38.755463	39.194025	39.729888	40.011066	39.947375	37.118204
13916	33.175775	34.332511	35.317661	36.155032	37.197134	37.982362	38.748957	39.189887	39.727027	39.999335	39.941785	37.114058
13917	33.175775	34.332511	35.317661	36.155032	37.197134	37.982362	38.748957	39.189887	39.727027	39.999335	39.941785	37.114058
13918	33.166944	34.327871	35.318949	36.151542	37.182914	37.97995	38.742498	39.173819	39.72103	39.996523	39.928054	37.105258
13919	33.166944	34.327871	35.318949	36.151542	37.182914	37.97995	38.742498	39.173819	39.72103	39.996523	39.928054	37.105258
13920	33.160288	34.3159	35.311165	36.138677	37.17309	37.970133	38.735877	39.182451	39.704857	39.982857	39.926899	37.098399
13921	33.160288	34.3159	35.311165	36.138677	37.17309	37.970133	38.735877	39.182451	39.704857	39.982857	39.926899	37.098399
13922	33.152117	34.317585	35.309876	36.13762	37.165874	37.962227	38.733453	39.165676	39.710172	39.980891	39.912194	37.093906
13923	33.152117	34.317585	35.309876	36.13762	37.165874	37.962227	38.733453	39.165676	39.710172	39.980891	39.912194	37.093906
13924	33.145119	34.300634	35.292877	36.130514	37.151869	37.95412	38.70717	39.157123	39.680044	39.95714	39.894128	37.071426
13925	33.145119	34.300634	35.292877	36.130514	37.151869	37.95412	38.70717	39.157123	39.680044	39.95714	39.894128	37.071426
13926	33.142696	34.292182	35.295892	36.127782	37.154879	37.945328	38.708583	39.145152	39.673719	39.954911	39.886439	37.076082
13927	33.142696	34.292182	35.295892	36.127782	37.154879	37.945328	38.708583	39.145152	39.673719	39.954911	39.886439	37.076082
13928	33.141395	34.299062	35.293005	36.110911	37.141962	37.949957	38.701605	39.138622	39.661969	39.942254	39.882653	37.072276
13929	33.141395	34.299062	35.293005	36.110911	37.141962	37.949957	38.701605	39.138622	39.661969	39.942254	39.882653	37.072276
13930	33.1076	34.287675	35.280877	36.09749	37.126891	37.924516	38.687009	39.114802	39.646931	39.925627	39.861021	37.045903
13931	33.1076	34.287675	35.280877	36.09749	37.126891	37.924516	38.687009	39.114802	39.646931	39.925627	39.861021	37.045903
13932	33.093809	34.25515	35.253105	36.071639	37.105323	37.90395	38.666611	39.096762	39.620861	39.902066	39.836321	37.035584
13933	33.093809	34.25515	35.253105	36.071639	37.105323	37.90395	38.666611	39.096762	39.620861	39.902066	39.836321	37.035584
13934	33.10769	34.263885	35.26401	36.081729	37.114842	37.904095	38.665641	39.098728	39.624442	39.899732	39.836262	37.034817
13935	33.10769	34.263885	35.26401	36.081729	37.114842	37.904095	38.665641	39.098728	39.624442	39.899732	39.836262	37.034817
13936	33.084056	34.26417	35.260478	36.08384	37.109035	37.908141	38.652782	39.099583	39.614553	39.894395	39.833427	37.028147
13937	33.084056	34.26417	35.260478	36.08384	37.109035	37.908141	38.652782	39.099583	39.614553	39.894395	39.833427	37.028147
13938	33.082551	34.262081	35.250547	36.077645	37.113945	37.893881	38.650397	39.100135	39.604206	39.900429	39.817622	37.026419
