Time	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
5881	193.321066	186.671902	180.233237	173.833054	167.101895	159.80997	153.975523	145.543086	138.753433	132.614062	101.881892	72.960474
5882	194.533893	187.945478	180.262227	173.841863	167.104879	159.809002	153.97502	145.54905	138.759863	132.608653	101.883232	72.958329
5883	194.533893	187.945478	180.262227	173.841863	167.104879	159.809002	153.97502	145.54905	138.759863	132.608653	101.883232	72.958329
5884	194.553797	187.97498	180.277629	173.852946	167.115483	159.818889	153.993459	145.556112	138.768247	132.610281	101.88829	72.965512
5885	194.553797	187.97498	180.277629	173.852946	167.115483	159.818889	153.993459	145.556112	138.768247	132.610281	101.88829	72.965512
5886	193.381041	186.737939	180.28735	173.845712	167.110118	159.81516	153.992053	145.553557	138.755372	132.620767	101.884468	72.960526
5887	193.381041	186.737939	180.28735	173.845712	167.110118	159.81516	153.992053	145.553557	138.755372	132.620767	101.884468	72.960526
5888	193.404271	186.762187	180.303445	173.874828	167.116872	159.814242	153.998087	145.558185	138.772102	132.619408	101.898153	72.973746
5889	193.404271	186.762187	180.303445	173.874828	167.116872	159.814242	153.998087	145.558185	138.772102	132.619408	101.898153	72.973746
5890	193.404528	186.788207	180.315986	173.882431	167.112838	159.82391	154.002639	145.559489	138.767523	132.628311	101.897048	72.973482
5891	193.404528	186.788207	180.315986	173.882431	167.112838	159.82391	154.002639	145.559489	138.767523	132.628311	101.897048	72.973482
5892	194.019166	188.140149	180.340541	173.875006	167.125655	159.82881	154.008225	145.558361	138.774708	132.633674	101.911075	72.982741
5893	194.019166	188.140149	180.340541	173.875006	167.125655	159.82881	154.008225	145.558361	138.774708	132.633674	101.911075	72.982741
5894	193.998623	188.048769	180.352005	173.888718	167.137025	159.825302	154.010284	145.572186	138.773976	132.636472	101.920503	72.984577
5895	193.998623	188.048769	180.352005	173.888718	167.137025	159.825302	154.010284	145.572186	138.773976	132.636472	101.920503	72.984577
5896	193.324094	186.795397	180.36724	173.897765	167.133967	159.824107	154.016041	145.573537	138.780584	132.638395	101.914353	72.976383
5897	193.324094	186.795397	180.36724	173.897765	167.133967	159.824107	154.016041	145.573537	138.780584	132.638395	101.914353	72.976383
5898	193.539313	187.505045	180.386836	173.910815	167.143978	159.830849	154.014662	145.570777	138.786282	132.639106	101.918357	72.995201
5899	193.539313	187.505045	180.386836	173.910815	167.143978	159.830849	154.014662	145.570777	138.786282	132.639106	101.918357	72.995201
5900	193.591057	187.525721	180.404851	173.934734	167.156471	159.837283	154.031971	145.586179	138.802873	132.657526	101.930102	73.000418
5901	193.591057	187.525721	180.404851	173.934734	167.156471	159.837283	154.031971	145.586179	138.802873	132.657526	101.930102	73.000418
5902	194.688764	187.504977	180.409171	173.924486	167.146003	159.839602	154.219853	145.580405	138.804918	132.645953	101.933909	72.999196
5903	194.688764	187.504977	180.409171	173.924486	167.146003	159.839602	154.219853	145.580405	138.804918	132.645953	101.933909	72.999196
5904	194.723495	187.523309	180.429463	173.941406	167.159878	159.843237	154.206106	145.590716	138.80885	132.654459	101.927617	73.009509
5905	194.723495	187.523309	180.429463	173.941406	167.159878	159.843237	154.206106	145.590716	138.80885	132.654459	101.927617	73.009509
5906	193.738172	187.562751	180.429696	173.944723	167.154121	159.841902	154.029167	145.593543	138.810802	132.659734	101.934489	73.002125
5907	193.738172	187.562751	180.429696	173.944723	167.154121	159.841902	154.029167	145.593543	138.810802	132.659734	101.934489	73.002125
5908	193.759822	187.579075	180.449004	173.943802	167.164597	159.846322	154.025239	145.599555	138.804804	132.658785	101.935601	73.007018
5909	193.759822	187.579075	180.449004	173.943802	167.164597	159.846322	154.025239	145.599555	138.804804	132.658785	101.935601	73.007018
5910	193.347672	186.821299	180.446944	173.953916	167.167257	159.844335	154.026962	145.598271	138.818827	132.660656	101.938969	73.005039
5911	193.347672	186.821299	180.446944	173.953916	167.167257	159.844335	154.026962	145.598271	138.818827	132.660656	101.938969	73.005039
5912	193.32283	186.812454	180.464857	173.967898	167.167965	159.850612	154.023498	145.580506	138.802345	132.668426	101.932741	73.004116
5913	193.32283	186.812454	180.464857	173.967898	167.167965	159.850612	154.023498	145.580506	138.802345	132.668426	101.932741	73.004116
5914	193.693226	187.606038	180.484723	173.982618	167.180574	159.854143	154.029339	145.603871	138.812891	132.671466	101.942171	73.013572
5915	193.693226	187.606038	180.484723	173.982618	167.180574	159.854143	154.029339	145.603871	138.812891	132.671466	101.942171	73.013572
5916	193.702254	187.634037	180.492695	173.994527	167.20433	159.868104	154.044894	145.612677	138.831702	132.695597	101.95519	73.031521
5917	193.702254	187.634037	180.492695	173.994527	167.20433	159.868104	154.044894	145.612677	138.831702	132.695597	101.95519	73.031521
5918	193.68926	187.626512	180.503539	174.004937	167.214029	159.868733	154.051312	145.623229	138.835205	132.707647	101.963807	73.03455
5919	193.68926	187.626512	180.503539	174.004937	167.214029	159.868733	154.051312	145.623229	138.835205	132.707647	101.963807	73.03455
5920	193.676998	187.619612	180.513406	174.002468	167.205981	159.878805	154.03982	145.614317	138.821944	132.700158	101.961411	73.037761
5921	193.676998	187.619612	180.513406	174.002468	167.205981	159.878805	154.03982	145.614317	138.821944	132.700158	101.961411	73.037761
5922	193.700306	186.857987	180.519622	174.010366	167.201311	159.872055	154.041192	145.62007	138.826787	132.698019	101.962548	73.025605
5923	193.700306	186.857987	180.519622	174.010366	167.201311	159.872055	154.041192	145.62007	138.826787	132.698019	101.962548	73.025605
5924	193.428587	186.871373	180.517923	174.007441	167.212809	159.880049	154.042452	145.620863	138.817746	132.685338	101.968568	73.029791
5925	193.428587	186.871373	180.517923	174.007441	167.212809	159.880049	154.042452	145.620863	138.817746	132.685338	101.968568	73.029791
5926	193.472759	186.873258	180.539174	174.028652	167.213295	159.889122	154.054982	145.627579	138.842273	132.698687	101.971408	73.043933
5927	193.472759	186.873258	180.539174	174.028652	167.213295	159.889122	154.054982	145.627579	138.842273	132.698687	101.971408	73.043933
5928	193.518226	186.876039	180.543986	174.028403	167.221419	159.883304	154.04014	145.621792	138.838858	132.701588	101.97505	73.04117
5929	193.518226	186.876039	180.543986	174.028403	167.221419	159.883304	154.04014	145.621792	138.838858	132.701588	101.97505	73.04117
5930	193.567274	186.885706	180.555995	174.045048	167.225485	159.886897	153.405571	145.638294	138.848644	132.713409	101.984186	73.051136
5931	193.567274	186.885706	180.555995	174.045048	167.225485	159.886897	153.405571	145.638294	138.848644	132.713409	101.984186	73.051136
5932	194.066714	187.75503	180.544873	174.040441	167.222511	159.880912	153.310895	145.624722	138.832945	132.705443	101.975344	73.03598
5933	194.066714	187.75503	180.544873	174.040441	167.222511	159.880912	153.310895	145.624722	138.832945	132.705443	101.975344	73.03598
5934	194.185924	186.906686	180.574201	174.049943	167.24177	159.903151	153.24994	145.639915	138.847374	132.729036	101.994665	73.056536
5935	194.185924	186.906686	180.574201	174.049943	167.24177	159.903151	153.24994	145.639915	138.847374	132.729036	101.994665	73.056536
5936	194.337335	187.90411	180.583854	174.064122	167.243371	159.908464	153.14292	145.641736	138.842066	132.718583	101.991494	73.056184
5937	194.337335	187.90411	180.583854	174.064122	167.243371	159.908464	153.14292	145.641736	138.842066	132.718583	101.991494	73.056184
5938	194.533211	187.991277	180.592627	174.075539	167.24617	159.911024	153.060022	145.650285	138.860433	132.726531	102.003626	73.061476
5939	194.533211	187.991277	180.592627	174.075539	167.24617	159.911024	153.060022	145.650285	138.860433	132.726531	102.003626	73.061476
5940	194.692948	188.092322	180.604587	174.096865	167.265144	159.924855	153.010831	145.67189	138.866576	132.729587	102.01483	73.073185
5941	194.692948	188.092322	180.604587	174.096865	167.265144	159.924855	153.010831	145.67189	138.866576	132.729587	102.01483	73.073185
5942	194.794214	188.181992	180.621371	174.102867	167.272767	159.93757	152.972338	145.652215	138.880085	132.747026	102.02333	73.085052
5943	194.794214	188.181992	180.621371	174.102867	167.272767	159.93757	152.972338	145.652215	138.880085	132.747026	102.02333	73.085052
5944	194.937075	187.729632	180.623183	174.090976	167.269727	159.917823	152.93805	145.65243	138.869562	132.732984	102.008287	73.069562
5945	194.937075	187.729632	180.623183	174.090976	167.269727	159.917823	152.93805	145.65243	138.869562	132.732984	102.008287	73.069562
5946	194.871004	187.743104	180.632265	174.115614	167.282474	159.934724	152.926659	145.673856	138.877011	132.734584	102.006567	73.085444
5947	194.871004	187.743104	180.632265	174.115614	167.282474	159.934724	152.926659	145.673856	138.877011	132.734584	102.006567	73.085444
5948	194.76515	187.755998	180.656624	174.13851	167.281852	159.944549	152.933218	145.672776	138.880369	132.751221	102.016169	73.079299
5949	194.76515	187.755998	180.656624	174.13851	167.281852	159.944549	152.933218	145.672776	138.880369	132.751221	102.016169	73.079299
5950	194.650315	187.767736	180.659106	174.130213	167.294963	159.945563	153.162796	145.669399	138.885442	132.751371	102.027902	73.078773
5951	194.650315	187.767736	180.659106	174.130213	167.294963	159.945563	153.162796	145.669399	138.885442	132.751371	102.027902	73.078773
5952	193.502665	187.773898	180.649468	174.134274	167.293204	159.947522	153.310191	145.673194	138.872732	132.740967	102.017704	73.082273
5953	193.502665	187.773898	180.649468	174.134274	167.293204	159.947522	153.310191	145.673194	138.872732	132.740967	102.017704	73.082273
5954	193.462781	187.761784	180.667795	174.131019	167.294372	159.943116	153.45935	145.664888	138.879591	132.749832	102.022846	73.081524
5955	193.462781	187.761784	180.667795	174.131019	167.294372	159.943116	153.45935	145.664888	138.879591	132.749832	102.022846	73.081524
5956	193.430824	187.628753	180.673916	174.14829	167.306737	159.953137	153.693559	145.672545	138.8952	132.758609	102.023935	73.085835
5957	193.430824	187.628753	180.673916	174.14829	167.306737	159.953137	153.693559	145.672545	138.8952	132.758609	102.023935	73.085835
5958	194.056405	187.572104	180.701187	174.157586	167.332302	159.965421	153.817699	145.696306	138.897317	132.773067	102.036154	73.098597
5959	194.056405	187.572104	180.701187	174.157586	167.332302	159.965421	153.817699	145.696306	138.897317	132.773067	102.036154	73.098597
5960	193.842989	187.483699	180.690633	174.151686	167.321293	159.965111	153.910974	145.677528	138.89523	132.762449	102.033659	73.084658
5961	193.842989	187.483699	180.690633	174.151686	167.321293	159.965111	153.910974	145.677528	138.89523	132.762449	102.033659	73.084658
5962	193.269821	187.753101	180.703616	174.160066	167.333151	159.976946	153.993672	145.69761	138.907382	132.772476	102.044437	73.103615
5963	193.269821	187.753101	180.703616	174.160066	167.333151	159.976946	153.993672	145.69761	138.907382	132.772476	102.044437	73.103615
5964	193.442494	187.320698	180.709049	174.177666	167.340264	159.974528	154.051491	145.695205	138.909487	132.780118	102.044921	73.104133
5965	193.442494	187.320698	180.709049	174.177666	167.340264	159.974528	154.051491	145.695205	138.909487	132.780118	102.044921	73.104133
5966	193.262519	187.727431	180.702841	174.194495	167.342885	159.975752	154.104373	145.693882	138.912136	132.777447	102.053603	73.119877
5967	193.262519	187.727431	180.702841	174.194495	167.342885	159.975752	154.104373	145.693882	138.912136	132.777447	102.053603	73.119877
5968	193.077285	187.706786	180.706501	174.198085	167.342516	159.995579	154.12949	145.709677	138.919029	132.789537	102.050211	73.109518
5969	193.077285	187.706786	180.706501	174.198085	167.342516	159.995579	154.12949	145.709677	138.919029	132.789537	102.050211	73.109518
5970	192.992534	187.055112	180.715612	174.187305	167.357101	159.987154	153.923938	145.699682	138.916553	132.781991	102.060184	73.108198
5971	192.992534	187.055112	180.715612	174.187305	167.357101	159.987154	153.923938	145.699682	138.916553	132.781991	102.060184	73.108198
5972	192.91926	186.997146	180.70494	174.211818	167.362745	159.991627	153.845703	145.712673	138.933927	132.802221	102.062553	73.129501
5973	192.91926	186.997146	180.70494	174.211818	167.362745	159.991627	153.845703	145.712673	138.933927	132.802221	102.062553	73.129501
5974	193.066812	187.652698	180.7072	174.218788	167.364125	160.008789	153.777816	145.715889	138.928014	132.801693	102.072766	73.114217
5975	193.066812	187.652698	180.7072	174.218788	167.364125	160.008789	153.777816	145.715889	138.928014	132.801693	102.072766	73.114217
5976	193.057259	187.628377	180.698785	174.212184	167.370088	160.00592	153.713106	145.711419	138.937909	132.797768	102.073893	73.1218
5977	193.057259	187.628377	180.698785	174.212184	167.370088	160.00592	153.713106	145.711419	138.937909	132.797768	102.073893	73.1218
5978	193.070195	187.622692	180.691826	174.215818	167.374416	160.01256	153.647926	145.723795	138.931816	132.810414	102.081901	73.137493
5979	193.070195	187.622692	180.691826	174.215818	167.374416	160.01256	153.647926	145.723795	138.931816	132.810414	102.081901	73.137493
5980	194.074559	187.609596	180.701081	174.225321	167.398792	160.029693	153.607347	145.738988	138.951836	132.815625	102.087537	73.142801
5981	194.074559	187.609596	180.701081	174.225321	167.398792	160.029693	153.607347	145.738988	138.951836	132.815625	102.087537	73.142801
5982	193.114195	187.594445	180.677515	174.231838	167.383206	160.025976	153.53253	145.739217	138.940066	132.808483	102.085701	73.136505
5983	193.114195	187.594445	180.677515	174.231838	167.383206	160.025976	153.53253	145.739217	138.940066	132.808483	102.085701	73.136505
5984	193.160758	187.598536	180.673669	174.231967	167.399615	160.031907	153.464794	145.743038	138.952689	132.818689	102.093783	73.137287
5985	193.160758	187.598536	180.673669	174.231967	167.399615	160.031907	153.464794	145.743038	138.952689	132.818689	102.093783	73.137287
5986	193.233011	187.620269	180.669105	174.237382	167.401303	160.046591	153.392128	145.749561	138.954787	132.838739	102.108464	73.152595
5987	193.233011	187.620269	180.669105	174.237382	167.401303	160.046591	153.392128	145.749561	138.954787	132.838739	102.108464	73.152595
5988	193.320717	187.631217	180.658436	174.226898	167.405019	160.036372	153.29346	145.741245	138.95236	132.824108	102.098646	73.137875
5989	193.320717	187.631217	180.658436	174.226898	167.405019	160.036372	153.29346	145.741245	138.95236	132.824108	102.098646	73.137875
5990	193.418807	187.662003	180.634197	174.231346	167.405042	160.045217	153.237669	145.746347	138.969392	132.835572	102.100228	73.155099
5991	193.418807	187.662003	180.634197	174.231346	167.405042	160.045217	153.237669	145.746347	138.969392	132.835572	102.100228	73.155099
5992	193.514952	187.69913	180.626623	174.22909	167.407906	160.051325	153.185634	145.748497	138.956662	132.834997	102.089785	73.143574
5993	193.514952	187.69913	180.626623	174.22909	167.407906	160.051325	153.185634	145.748497	138.956662	132.834997	102.089785	73.143574
5994	193.579025	187.725682	180.608754	174.220458	167.409751	160.052238	153.140922	145.75333	138.962189	132.835528	102.097906	73.155056
5995	193.579025	187.725682	180.608754	174.220458	167.409751	160.052238	153.140922	145.75333	138.962189	132.835528	102.097906	73.155056
5996	193.957713	187.368932	180.613577	174.219574	167.410728	160.071087	153.101368	145.756609	138.977713	132.838898	102.115143	73.163939
5997	193.957713	187.368932	180.613577	174.219574	167.410728	160.071087	153.101368	145.756609	138.977713	132.838898	102.115143	73.163939
5998	193.957444	187.349402	180.615422	174.236387	167.437057	160.072527	153.113689	145.769122	138.969162	132.844844	102.12142	73.165711
5999	193.957444	187.349402	180.615422	174.236387	167.437057	160.072527	153.113689	145.769122	138.969162	132.844844	102.12142	73.165711
6000	193.934331	187.338575	180.606269	174.215555	167.419738	160.070563	153.125624	145.763244	138.98108	132.853725	102.132645	73.169676
6001	193.934331	187.338575	180.606269	174.215555	167.419738	160.070563	153.125624	145.763244	138.98108	132.853725	102.132645	73.169676
6002	193.743777	187.800424	180.592762	174.228077	167.431082	160.085599	153.134604	145.789742	138.992603	132.856256	102.142807	73.186466
6003	193.743777	187.800424	180.592762	174.228077	167.431082	160.085599	153.134604	145.789742	138.992603	132.856256	102.142807	73.186466
6004	193.750835	187.806022	180.5849	174.221096	167.445507	160.087925	153.151514	145.773817	138.994741	132.865031	102.134757	73.184286
6005	193.750835	187.806022	180.5849	174.221096	167.445507	160.087925	153.151514	145.773817	138.994741	132.865031	102.134757	73.184286
6006	193.760198	187.789769	180.573673	174.216964	167.44487	160.084271	153.162922	145.775262	138.995476	132.85765	102.130516	73.177533
6007	193.760198	187.789769	180.573673	174.216964	167.44487	160.084271	153.162922	145.775262	138.995476	132.85765	102.130516	73.177533
6008	193.777945	187.786917	180.573074	174.211088	167.451559	160.081895	153.16773	145.797371	139.007713	132.8605	102.14273	73.194634
6009	193.777945	187.786917	180.573074	174.211088	167.451559	160.081895	153.16773	145.797371	139.007713	132.8605	102.14273	73.194634
6010	193.926871	187.29664	180.57255	174.220692	167.449523	160.090773	153.170334	145.796966	139.010071	132.87283	102.151127	73.196816
6011	193.926871	187.29664	180.57255	174.220692	167.449523	160.090773	153.170334	145.796966	139.010071	132.87283	102.151127	73.196816
6012	193.957705	187.283016	180.560106	174.214298	167.450114	160.102041	153.15448	145.801015	138.998415	132.872049	102.155264	73.191579
6013	193.957705	187.283016	180.560106	174.214298	167.450114	160.102041	153.15448	145.801015	138.998415	132.872049	102.155264	73.191579
6014	193.999111	187.651421	180.552943	174.21565	167.441929	160.100603	153.123635	145.806974	139.01101	132.875548	102.154979	73.200587
6015	193.999111	187.651421	180.552943	174.21565	167.441929	160.100603	153.123635	145.806974	139.01101	132.875548	102.154979	73.200587
6016	193.661242	187.602811	180.537545	174.205268	167.446909	160.10186	153.11053	145.80984	139.014633	132.883558	102.161459	73.203702
6017	193.661242	187.602811	180.537545	174.205268	167.446909	160.10186	153.11053	145.80984	139.014633	132.883558	102.161459	73.203702
6018	193.638517	187.570904	180.541708	174.205055	167.450884	160.11047	153.096888	145.808013	139.033839	132.890409	102.162013	73.207252
6019	193.638517	187.570904	180.541708	174.205055	167.450884	160.11047	153.096888	145.808013	139.033839	132.890409	102.162013	73.207252
6020	193.615795	187.527722	180.533312	174.205686	167.449653	160.115973	153.094041	145.812563	139.026583	132.890401	102.161893	73.202769
6021	193.615795	187.527722	180.533312	174.205686	167.449653	160.115973	153.094041	145.812563	139.026583	132.890401	102.161893	73.202769
6022	194.146158	187.288582	180.527106	174.211942	167.442644	160.117334	153.129673	145.813225	139.031536	132.890944	102.169	73.206208
6023	194.146158	187.288582	180.527106	174.211942	167.442644	160.117334	153.129673	145.813225	139.031536	132.890944	102.169	73.206208
6024	194.125802	187.305421	180.51483	174.197797	167.444099	160.117626	153.138996	145.819749	139.027997	132.894686	102.167788	73.196433
6025	194.125802	187.305421	180.51483	174.197797	167.444099	160.117626	153.138996	145.819749	139.027997	132.894686	102.167788	73.196433
6026	194.156676	187.303276	180.532926	174.196352	167.446378	160.12315	153.14358	145.820394	139.027887	132.895297	102.176248	73.208888
6027	194.156676	187.303276	180.532926	174.196352	167.446378	160.12315	153.14358	145.820394	139.027887	132.895297	102.176248	73.208888
6028	194.159811	187.315973	180.520817	174.207409	167.445094	160.120941	153.136976	145.832973	139.028913	132.897828	102.172067	73.220979
6029	194.159811	187.315973	180.520817	174.207409	167.445094	160.120941	153.136976	145.832973	139.028913	132.897828	102.172067	73.220979
6030	194.170064	187.337149	180.535377	174.20598	167.46553	160.136695	152.615932	145.841946	139.056761	132.924088	102.186047	73.24749
6031	194.170064	187.337149	180.535377	174.20598	167.46553	160.136695	152.615932	145.841946	139.056761	132.924088	102.186047	73.24749
6032	194.163585	187.31911	180.516288	174.184695	167.445434	160.122672	153.142641	145.832617	139.030341	132.906444	102.18068	73.223342
6033	194.163585	187.31911	180.516288	174.184695	167.445434	160.122672	153.142641	145.832617	139.030341	132.906444	102.18068	73.223342
6034	193.196834	187.330718	180.517503	174.200951	167.445622	160.124949	152.625519	145.840192	139.048844	132.904199	102.185055	73.233906
6035	193.196834	187.330718	180.517503	174.200951	167.445622	160.124949	152.625519	145.840192	139.048844	132.904199	102.185055	73.233906
6036	194.112936	187.340487	180.511554	174.181139	167.439323	160.124699	153.149757	145.833247	139.051877	132.920593	102.176529	73.229984
6037	194.112936	187.340487	180.511554	174.181139	167.439323	160.124699	153.149757	145.833247	139.051877	132.920593	102.176529	73.229984
6038	194.082317	187.341893	180.526244	174.177188	167.453518	160.141884	153.174544	145.855419	139.060523	132.929549	102.203035	73.238273
6039	194.082317	187.341893	180.526244	174.177188	167.453518	160.141884	153.174544	145.855419	139.060523	132.929549	102.203035	73.238273
6040	194.058274	187.317784	180.521398	174.178713	167.452716	160.124834	153.16564	145.842848	139.058405	132.915832	102.191942	73.238766
6041	194.058274	187.317784	180.521398	174.178713	167.452716	160.124834	153.16564	145.842848	139.058405	132.915832	102.191942	73.238766
6042	193.711693	187.695692	180.505875	174.183274	167.444014	160.13588	153.171564	145.862146	139.070911	132.931059	102.201939	73.254291
6043	193.711693	187.695692	180.505875	174.183274	167.444014	160.13588	153.171564	145.862146	139.070911	132.931059	102.201939	73.254291
6044	193.68172	187.6826	180.51989	174.185793	167.453973	160.139088	153.166428	145.852869	139.06984	132.930175	102.206527	73.241569
6045	193.68172	187.6826	180.51989	174.185793	167.453973	160.139088	153.166428	145.852869	139.06984	132.930175	102.206527	73.241569
6046	193.647178	187.674726	180.520392	174.1905	167.458209	160.137745	153.170877	145.860768	139.075532	132.929064	102.219769	73.250107
6047	193.647178	187.674726	180.520392	174.1905	167.458209	160.137745	153.170877	145.860768	139.075532	132.929064	102.219769	73.250107
6048	193.942561	187.294958	180.522966	174.185246	167.445984	160.143882	153.171905	145.865487	139.071825	132.932744	102.211176	73.25504
6049	193.942561	187.294958	180.522966	174.185246	167.445984	160.143882	153.171905	145.865487	139.071825	132.932744	102.211176	73.25504
6050	193.012491	187.294151	180.511595	174.173961	167.439597	160.145864	152.631329	145.862841	139.08009	132.940819	102.211609	73.247701
6051	193.012491	187.294151	180.511595	174.173961	167.439597	160.145864	152.631329	145.862841	139.08009	132.940819	102.211609	73.247701
6052	193.114956	187.287736	180.511606	174.186413	167.45715	160.145973	152.605738	145.878418	139.083954	132.957804	102.221481	73.258675
6053	193.114956	187.287736	180.511606	174.186413	167.45715	160.145973	152.605738	145.878418	139.083954	132.957804	102.221481	73.258675
6054	193.355472	187.286945	180.522955	174.186088	167.451709	160.150989	153.392759	145.883869	139.092545	132.963013	102.232603	73.267112
6055	193.355472	187.286945	180.522955	174.186088	167.451709	160.150989	153.392759	145.883869	139.092545	132.963013	102.232603	73.267112
6056	193.246635	187.277426	180.502992	174.190316	167.459188	160.158222	152.564007	145.880442	139.106319	132.956206	102.224904	73.25913
6057	193.246635	187.277426	180.502992	174.190316	167.459188	160.158222	152.564007	145.880442	139.106319	132.956206	102.224904	73.25913
6058	194.012491	187.287123	180.515234	174.208155	167.45584	160.169505	153.253049	145.895359	139.100399	132.97124	102.234887	73.280955
6059	194.012491	187.287123	180.515234	174.208155	167.45584	160.169505	153.253049	145.895359	139.100399	132.97124	102.234887	73.280955
6060	193.944855	187.273318	180.503814	174.189471	167.46067	160.160397	152.568723	145.884452	139.110681	132.970319	102.238196	73.272897
6061	193.944855	187.273318	180.503814	174.189471	167.46067	160.160397	152.568723	145.884452	139.110681	132.970319	102.238196	73.272897
6062	193.231301	187.28735	180.508882	174.179507	167.455835	160.151161	153.164808	145.901587	139.110274	132.960858	102.231709	73.274856
6063	193.231301	187.28735	180.508882	174.179507	167.455835	160.151161	153.164808	145.901587	139.110274	132.960858	102.231709	73.274856
6064	193.155194	187.267936	180.496232	174.188518	167.460881	160.165715	152.582594	145.894821	139.10759	132.973407	102.240353	73.283741
6065	193.155194	187.267936	180.496232	174.188518	167.460881	160.165715	152.582594	145.894821	139.10759	132.973407	102.240353	73.283741
6066	193.730863	187.257281	180.491066	174.198364	167.444898	160.161137	153.30839	145.895348	139.116082	132.969927	102.236272	73.291087
6067	193.730863	187.257281	180.491066	174.198364	167.444898	160.161137	153.30839	145.895348	139.116082	132.969927	102.236272	73.291087
6068	192.681505	187.313972	180.506557	174.197259	167.473566	160.167465	153.175515	145.911107	139.120917	132.992289	102.251831	73.294328
6069	192.681505	187.313972	180.506557	174.197259	167.473566	160.167465	153.175515	145.911107	139.120917	132.992289	102.251831	73.294328
6070	193.577308	187.227898	180.500873	174.186236	167.459067	160.176208	153.314162	145.908028	139.122733	132.983482	102.252257	73.280814
6071	193.577308	187.227898	180.500873	174.186236	167.459067	160.176208	153.314162	145.908028	139.122733	132.983482	102.252257	73.280814
6072	193.553649	187.199759	180.494448	174.195378	167.463546	160.173482	153.318622	145.921941	139.135724	132.99872	102.271072	73.298139
6073	193.553649	187.199759	180.494448	174.195378	167.463546	160.173482	153.318622	145.921941	139.135724	132.99872	102.271072	73.298139
6074	192.146014	186.461402	180.493061	174.176697	167.476984	160.184109	153.182392	145.920504	139.140877	133.002629	102.261466	73.313812
6075	192.146014	186.461402	180.493061	174.176697	167.476984	160.184109	153.182392	145.920504	139.140877	133.002629	102.261466	73.313812
6076	192.159543	186.429008	180.483232	174.197654	167.464192	160.183644	153.188645	145.930894	139.142733	133.007405	102.266892	73.31131
6077	192.159543	186.429008	180.483232	174.197654	167.464192	160.183644	153.188645	145.930894	139.142733	133.007405	102.266892	73.31131
6078	192.535411	187.194446	180.470877	174.170509	167.459639	160.180493	153.185039	145.921987	139.13771	132.99249	102.27595	73.305488
6079	192.535411	187.194446	180.470877	174.170509	167.459639	160.180493	153.185039	145.921987	139.13771	132.99249	102.27595	73.305488
6080	192.595176	187.157053	180.464612	174.186471	167.45372	160.17296	153.18864	145.931119	139.146112	132.997791	102.262085	73.296562
6081	192.595176	187.157053	180.464612	174.186471	167.45372	160.17296	153.18864	145.931119	139.146112	132.997791	102.262085	73.296562
6082	192.368215	186.420935	180.446731	174.174451	167.462182	160.186049	153.19776	145.933054	139.142638	133.011843	102.274013	73.31743
6083	192.368215	186.420935	180.446731	174.174451	167.462182	160.186049	153.19776	145.933054	139.142638	133.011843	102.274013	73.31743
6084	192.470927	187.178245	180.44832	174.174347	167.481847	160.185248	153.20553	145.944726	139.157097	133.010885	102.282767	73.319627
6085	192.470927	187.178245	180.44832	174.174347	167.481847	160.185248	153.20553	145.944726	139.157097	133.010885	102.282767	73.319627
6086	193.881961	187.112122	180.427192	174.161369	167.454464	160.173471	153.44252	145.920776	139.151884	132.996049	102.280817	73.31254
6087	193.881961	187.112122	180.427192	174.161369	167.454464	160.173471	153.44252	145.920776	139.151884	132.996049	102.280817	73.31254
6088	193.946379	187.145029	180.423911	174.16421	167.466373	160.186518	153.465033	145.93837	139.154992	133.009106	102.28296	73.313193
6089	193.946379	187.145029	180.423911	174.16421	167.466373	160.186518	153.465033	145.93837	139.154992	133.009106	102.28296	73.313193
6090	194.015882	187.16969	180.439672	174.171853	167.468657	160.196226	152.633401	145.953105	139.17118	133.023475	102.290026	73.337279
6091	194.015882	187.16969	180.439672	174.171853	167.468657	160.196226	152.633401	145.953105	139.17118	133.023475	102.290026	73.337279
6092	193.479656	187.190028	180.430286	174.165163	167.46965	160.187003	152.636242	145.948088	139.170798	133.024558	102.297091	73.326028
6093	193.479656	187.190028	180.430286	174.165163	167.46965	160.187003	152.636242	145.948088	139.170798	133.024558	102.297091	73.326028
6094	193.556246	187.216255	180.432249	174.163425	167.470706	160.192932	152.658131	145.942902	139.17281	133.014103	102.285309	73.326571
6095	193.556246	187.216255	180.432249	174.163425	167.470706	160.192932	152.658131	145.942902	139.17281	133.014103	102.285309	73.326571
6096	193.552985	187.23701	180.421552	174.144343	167.461415	160.184355	152.679909	145.953074	139.167977	133.022153	102.298837	73.330842
6097	193.552985	187.23701	180.421552	174.144343	167.461415	160.184355	152.679909	145.953074	139.167977	133.022153	102.298837	73.330842
6098	193.525288	187.271016	180.437174	174.152475	167.468607	160.189908	152.713465	145.959289	139.178591	133.02721	102.304275	73.337117
6099	193.525288	187.271016	180.437174	174.152475	167.468607	160.189908	152.713465	145.959289	139.178591	133.02721	102.304275	73.337117
6100	193.529858	187.2981	180.446593	174.163003	167.473075	160.206672	152.760518	145.975039	139.189549	133.045889	102.316138	73.348624
6101	193.529858	187.2981	180.446593	174.163003	167.473075	160.206672	152.760518	145.975039	139.189549	133.045889	102.316138	73.348624
