Time	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
2712	184.578642	175.961611	167.332378	159.018706	150.405577	142.051938	132.848729	126.919548	118.71029	109.751641	76.066421	54.529275
2713	184.578642	175.961611	167.332378	159.018706	150.405577	142.051938	132.848729	126.919548	118.71029	109.751641	76.066421	54.529275
2714	184.625993	175.961493	167.339398	159.038329	150.436228	141.956884	132.877055	126.959226	118.76161	109.789795	76.082194	54.540863
2715	184.625993	175.961493	167.339398	159.038329	150.436228	141.956884	132.877055	126.959226	118.76161	109.789795	76.082194	54.540863
2716	184.672237	175.947479	167.358103	159.06227	150.460711	141.887555	132.899725	126.982582	118.787586	109.81677	76.119523	54.563781
2717	184.672237	175.947479	167.358103	159.06227	150.460711	141.887555	132.899725	126.982582	118.787586	109.81677	76.119523	54.563781
2718	184.730849	175.970939	167.376594	159.094317	150.476147	141.849323	132.938886	127.007525	118.835391	109.856633	76.153471	54.599052
2719	184.730849	175.970939	167.376594	159.094317	150.476147	141.849323	132.938886	127.007525	118.835391	109.856633	76.153471	54.599052
2720	184.759683	175.975185	167.381181	159.101564	150.501416	141.711572	132.951554	127.034097	118.862065	109.87072	76.190441	54.613731
2721	184.759683	175.975185	167.381181	159.101564	150.501416	141.711572	132.951554	127.034097	118.862065	109.87072	76.190441	54.613731
2722	184.749789	175.980076	167.392472	159.113555	150.52293	141.772331	132.969905	127.071288	118.872685	109.894187	76.208116	54.63646
2723	184.749789	175.980076	167.392472	159.113555	150.52293	141.772331	132.969905	127.071288	118.872685	109.894187	76.208116	54.63646
2724	184.78846	176.001762	167.407342	159.146547	150.539381	142.586212	133.006632	127.090988	117.738111	109.934746	76.236781	54.654938
2725	184.78846	176.001762	167.407342	159.146547	150.539381	142.586212	133.006632	127.090988	117.738111	109.934746	76.236781	54.654938
2726	184.872751	176.008232	167.424713	159.153677	150.569173	142.549955	133.034108	127.120647	117.701211	109.962528	76.283271	54.696971
2727	184.872751	176.008232	167.424713	159.153677	150.569173	142.549955	133.034108	127.120647	117.701211	109.962528	76.283271	54.696971
2728	184.967338	176.028395	167.43445	159.177049	150.59082	142.296787	133.056949	127.149162	117.681364	109.992799	76.302865	54.714201
2729	184.967338	176.028395	167.43445	159.177049	150.59082	142.296787	133.056949	127.149162	117.681364	109.992799	76.302865	54.714201
2730	185.079292	176.037414	167.434307	159.18637	150.604406	142.475238	133.083037	127.177093	117.674352	110.02272	76.325849	54.743393
2731	185.079292	176.037414	167.434307	159.18637	150.604406	142.475238	133.083037	127.177093	117.674352	110.02272	76.325849	54.743393
2732	185.159655	176.076649	167.456363	159.201417	150.625563	141.829619	133.105851	127.196948	117.690231	110.062527	76.355484	54.758345
2733	185.159655	176.076649	167.456363	159.201417	150.625563	141.829619	133.105851	127.196948	117.690231	110.062527	76.355484	54.758345
2734	185.221672	176.113503	167.471739	159.222045	150.652453	141.861395	133.132055	127.22779	117.691798	110.08718	76.386189	54.787425
2735	185.221672	176.113503	167.471739	159.222045	150.652453	141.861395	133.132055	127.22779	117.691798	110.08718	76.386189	54.787425
2736	185.275374	176.147716	167.489747	159.242391	150.663995	141.894965	133.165524	127.252866	117.719236	110.123102	76.425545	54.809902
2737	185.275374	176.147716	167.489747	159.242391	150.663995	141.894965	133.165524	127.252866	117.719236	110.123102	76.425545	54.809902
2738	185.310397	176.186654	167.515397	159.257139	150.684163	141.931273	133.195387	127.284317	117.739144	110.144056	76.453105	54.833343
2739	185.310397	176.186654	167.515397	159.257139	150.684163	141.931273	133.195387	127.284317	117.739144	110.144056	76.453105	54.833343
2740	185.317828	176.197306	167.508859	159.276221	150.697983	141.973267	133.210009	127.306319	117.75966	110.170822	76.482804	54.846109
2741	185.317828	176.197306	167.508859	159.276221	150.697983	141.973267	133.210009	127.306319	117.75966	110.170822	76.482804	54.846109
2742	185.333286	176.23477	167.534287	159.297146	150.725016	142.04475	133.241862	127.336082	117.802903	110.201651	76.509395	54.880951
2743	185.333286	176.23477	167.534287	159.297146	150.725016	142.04475	133.241862	127.336082	117.802903	110.201651	76.509395	54.880951
2744	185.372631	176.26527	167.569599	159.312684	150.745132	142.10835	133.269839	127.366942	117.841551	110.239678	76.538247	54.906139
2745	185.372631	176.26527	167.569599	159.312684	150.745132	142.10835	133.269839	127.366942	117.841551	110.239678	76.538247	54.906139
2746	185.392777	176.291671	167.58645	159.328116	150.761639	142.996452	133.29722	127.385348	117.891011	110.259941	76.565622	54.911168
2747	185.392777	176.291671	167.58645	159.328116	150.761639	142.996452	133.29722	127.385348	117.891011	110.259941	76.565622	54.911168
2748	185.396856	176.314111	167.60122	159.350356	150.785548	143.031921	133.311752	127.41435	117.972615	110.300205	76.601275	54.94432
2749	185.396856	176.314111	167.60122	159.350356	150.785548	143.031921	133.311752	127.41435	117.972615	110.300205	76.601275	54.94432
2750	185.397424	176.346658	167.628767	159.369116	150.809318	143.05471	133.352988	127.442668	118.022383	110.319414	76.629632	54.972385
2751	185.397424	176.346658	167.628767	159.369116	150.809318	143.05471	133.352988	127.442668	118.022383	110.319414	76.629632	54.972385
2752	185.415033	176.360244	167.644481	159.379445	150.815641	142.340835	133.362241	127.470453	118.081858	110.352587	76.654765	54.983034
2753	185.415033	176.360244	167.644481	159.379445	150.815641	142.340835	133.362241	127.470453	118.081858	110.352587	76.654765	54.983034
2754	185.393384	176.404023	167.679395	159.413872	150.852418	142.399232	133.390451	127.498659	118.170639	110.394101	76.697492	55.023298
2755	185.393384	176.404023	167.679395	159.413872	150.852418	142.399232	133.390451	127.498659	118.170639	110.394101	76.697492	55.023298
2756	185.354789	176.410199	167.703211	159.425553	150.862717	142.446562	133.411219	127.527777	118.220526	110.41614	76.704095	55.033763
2757	185.354789	176.410199	167.703211	159.425553	150.862717	142.446562	133.411219	127.527777	118.220526	110.41614	76.704095	55.033763
2758	185.349352	176.434269	167.727789	159.436435	150.884545	142.499787	133.435617	127.564343	118.329001	110.438759	76.742209	55.064213
2759	185.349352	176.434269	167.727789	159.436435	150.884545	142.499787	133.435617	127.564343	118.329001	110.438759	76.742209	55.064213
2760	185.373432	176.458688	167.744147	159.469573	150.908802	142.56774	133.473668	127.582359	118.455202	110.482866	76.785357	55.094549
2761	185.373432	176.458688	167.744147	159.469573	150.908802	142.56774	133.473668	127.582359	118.455202	110.482866	76.785357	55.094549
2762	185.415422	176.465874	167.763725	159.488566	150.933063	143.20867	133.490384	127.60359	118.574599	110.50185	76.813964	55.112514
2763	185.415422	176.465874	167.763725	159.488566	150.933063	143.20867	133.490384	127.60359	118.574599	110.50185	76.813964	55.112514
2764	185.414876	176.472992	167.776904	159.503629	150.938745	143.217178	133.506574	127.636043	119.467762	110.528322	76.834227	55.120964
2765	185.414876	176.472992	167.776904	159.503629	150.938745	143.217178	133.506574	127.636043	119.467762	110.528322	76.834227	55.120964
2766	185.431608	176.511724	167.811514	159.534097	150.977915	142.530166	133.551612	127.672012	119.52382	110.556918	76.869196	55.169624
2767	185.431608	176.511724	167.811514	159.534097	150.977915	142.530166	133.551612	127.672012	119.52382	110.556918	76.869196	55.169624
2768	185.461581	176.510525	167.811424	159.547831	150.995466	142.493784	133.566952	127.688519	119.547306	110.588435	76.887063	55.17859
2769	185.461581	176.510525	167.811424	159.547831	150.995466	142.493784	133.566952	127.688519	119.547306	110.588435	76.887063	55.17859
2770	185.484888	176.544883	167.850503	159.582633	151.010391	142.468644	133.589555	127.720526	119.576202	110.615825	76.925886	55.212449
2771	185.484888	176.544883	167.850503	159.582633	151.010391	142.468644	133.589555	127.720526	119.576202	110.615825	76.925886	55.212449
2772	185.485715	176.551781	167.870169	159.595232	151.048944	143.282134	133.623198	127.738431	119.611096	110.654162	76.956901	55.22676
2773	185.485715	176.551781	167.870169	159.595232	151.048944	143.282134	133.623198	127.738431	119.611096	110.654162	76.956901	55.22676
2774	185.52562	176.582053	167.885109	159.615465	151.062819	142.476357	133.647973	127.77598	119.64551	110.692928	76.987547	55.255097
2775	185.52562	176.582053	167.885109	159.615465	151.062819	142.476357	133.647973	127.77598	119.64551	110.692928	76.987547	55.255097
2776	185.512832	176.597183	167.910492	159.639269	151.084791	142.466804	133.678252	127.80813	119.668402	110.707323	77.013269	55.284107
2777	185.512832	176.597183	167.910492	159.639269	151.084791	142.466804	133.678252	127.80813	119.668402	110.707323	77.013269	55.284107
2778	185.545056	176.622548	167.926373	159.661696	151.111378	143.317268	133.705537	127.815134	119.694723	110.755251	77.046138	55.300282
2779	185.545056	176.622548	167.926373	159.661696	151.111378	143.317268	133.705537	127.815134	119.694723	110.755251	77.046138	55.300282
2780	185.551453	176.631015	167.94904	159.675405	151.122797	143.327199	133.722139	127.860666	119.717959	110.775649	77.072172	55.312283
2781	185.551453	176.631015	167.94904	159.675405	151.122797	143.327199	133.722139	127.860666	119.717959	110.775649	77.072172	55.312283
2782	185.584561	176.642159	167.963011	159.699144	151.152843	142.91151	133.749641	127.882916	119.753991	110.794057	77.101225	55.342841
2783	185.584561	176.642159	167.963011	159.699144	151.152843	142.91151	133.749641	127.882916	119.753991	110.794057	77.101225	55.342841
2784	185.592809	176.659139	167.976128	159.712003	151.16925	142.936965	133.759256	127.898105	119.767742	110.82178	77.121788	55.35924
2785	185.592809	176.659139	167.976128	159.712003	151.16925	142.936965	133.759256	127.898105	119.767742	110.82178	77.121788	55.35924
2786	185.594485	176.681334	168.000597	159.731115	151.188985	143.393851	133.792826	127.915795	119.797644	110.842014	77.156981	55.377075
2787	185.594485	176.681334	168.000597	159.731115	151.188985	143.393851	133.792826	127.915795	119.797644	110.842014	77.156981	55.377075
2788	185.618724	176.724544	168.028279	159.764992	151.227746	143.439734	133.833333	127.974114	119.508976	110.90044	77.200727	55.418579
2789	185.618724	176.724544	168.028279	159.764992	151.227746	143.439734	133.833333	127.974114	119.508976	110.90044	77.200727	55.418579
2790	185.611668	176.716885	168.029378	159.782556	151.248138	143.005437	133.845523	127.977698	119.499341	110.919165	77.214178	55.435251
2791	185.611668	176.716885	168.029378	159.782556	151.248138	143.005437	133.845523	127.977698	119.499341	110.919165	77.214178	55.435251
2792	185.597817	176.743518	168.054864	159.801798	151.258167	143.027779	133.872452	128.006955	119.483384	110.943152	77.244238	55.456022
2793	185.597817	176.743518	168.054864	159.801798	151.258167	143.027779	133.872452	128.006955	119.483384	110.943152	77.244238	55.456022
2794	185.582503	176.757161	168.06633	159.820176	151.274497	143.054336	133.895074	128.029413	119.494349	110.969693	77.264056	55.479319
2795	185.582503	176.757161	168.06633	159.820176	151.274497	143.054336	133.895074	128.029413	119.494349	110.969693	77.264056	55.479319
2796	185.572407	176.775032	168.104869	159.845119	151.30498	143.068046	133.918649	128.060629	119.514257	111.00921	77.2989	55.5022
2797	185.572407	176.775032	168.104869	159.845119	151.30498	143.068046	133.918649	128.060629	119.514257	111.00921	77.2989	55.5022
2798	185.588556	176.78161	168.113777	159.855345	151.311978	143.098496	133.945327	128.08489	119.530659	111.030741	77.325133	55.518674
2799	185.588556	176.78161	168.113777	159.855345	151.311978	143.098496	133.945327	128.08489	119.530659	111.030741	77.325133	55.518674
2800	185.611422	176.803894	168.122643	159.884866	151.334812	143.138891	133.971185	128.111468	119.85761	111.073595	77.363993	55.543567
2801	185.611422	176.803894	168.122643	159.884866	151.334812	143.138891	133.971185	128.111468	119.85761	111.073595	77.363993	55.543567
2802	185.663394	176.821935	168.151955	159.912593	151.375877	143.169894	134.012601	128.141768	119.90689	111.094537	77.40079	55.574933
2803	185.663394	176.821935	168.151955	159.912593	151.375877	143.169894	134.012601	128.141768	119.90689	111.094537	77.40079	55.574933
2804	185.72254	176.824159	168.169352	159.919714	151.391047	143.184809	134.02076	128.17601	119.933228	111.124139	77.424855	55.594175
2805	185.72254	176.824159	168.169352	159.919714	151.391047	143.184809	134.02076	128.17601	119.933228	111.124139	77.424855	55.594175
2806	185.788611	176.847158	168.174819	159.937204	151.409962	143.211177	134.053291	128.190274	119.996605	111.14891	77.447843	55.60851
2807	185.788611	176.847158	168.174819	159.937204	151.409962	143.211177	134.053291	128.190274	119.996605	111.14891	77.447843	55.60851
2808	185.809123	176.87673	168.194596	159.964648	151.42916	143.244667	134.074167	128.214577	119.426154	111.186794	77.485648	55.636615
2809	185.809123	176.87673	168.194596	159.964648	151.42916	143.244667	134.074167	128.214577	119.426154	111.186794	77.485648	55.636615
2810	185.837933	176.915643	167.414131	159.978668	151.449769	143.264821	134.104936	128.240977	119.460842	111.205912	77.511393	55.664067
2811	185.837933	176.915643	167.414131	159.978668	151.449769	143.264821	134.104936	128.240977	119.460842	111.205912	77.511393	55.664067
2812	185.855891	177.892209	167.746282	160.012005	151.481274	143.282719	134.129754	128.274749	119.484654	111.238673	77.534693	55.687037
2813	185.855891	177.892209	167.746282	160.012005	151.481274	143.282719	134.129754	128.274749	119.484654	111.238673	77.534693	55.687037
2814	185.843346	177.898808	168.538851	160.018004	151.490607	143.29306	134.150947	128.285008	119.50465	111.253816	77.560499	55.705779
2815	185.843346	177.898808	168.538851	160.018004	151.490607	143.29306	134.150947	128.285008	119.50465	111.253816	77.560499	55.705779
2816	185.866187	177.936604	168.549786	160.053007	151.525609	143.332446	134.177398	128.331405	119.544209	111.297493	77.605752	55.744741
2817	185.866187	177.936604	168.549786	160.053007	151.525609	143.332446	134.177398	128.331405	119.544209	111.297493	77.605752	55.744741
2818	185.881777	176.448499	168.52487	160.055253	151.537837	143.343441	134.198707	128.36199	119.561664	111.323473	77.614665	55.748752
2819	185.881777	176.448499	168.52487	160.055253	151.537837	143.343441	134.198707	128.36199	119.561664	111.323473	77.614665	55.748752
2820	185.937532	176.426321	167.620521	160.08604	151.575281	143.389016	134.241354	128.382724	119.611658	111.367794	77.66407	55.786263
2821	185.937532	176.426321	167.620521	160.08604	151.575281	143.389016	134.241354	128.382724	119.611658	111.367794	77.66407	55.786263
2822	185.934269	176.337514	167.911269	160.101284	151.583783	143.400932	134.247031	128.40347	119.627063	111.386297	77.693099	55.7943
2823	185.934269	176.337514	167.911269	160.101284	151.583783	143.400932	134.247031	128.40347	119.627063	111.386297	77.693099	55.7943
2824	185.953693	176.288486	167.873203	160.129841	151.609361	143.425382	134.280892	128.434363	119.647327	111.41145	77.715143	55.822977
2825	185.953693	176.288486	167.873203	160.129841	151.609361	143.425382	134.280892	128.434363	119.647327	111.41145	77.715143	55.822977
2826	185.942249	176.233556	167.863409	160.142764	151.63486	143.46013	134.310545	128.466549	119.688912	111.443321	77.742481	55.848205
2827	185.942249	176.233556	167.863409	160.142764	151.63486	143.46013	134.310545	128.466549	119.688912	111.443321	77.742481	55.848205
2828	185.900548	176.194918	167.849235	160.169087	151.642988	143.473367	134.32687	128.478537	119.707669	111.463802	77.767122	55.875443
2829	185.900548	176.194918	167.849235	160.169087	151.642988	143.473367	134.32687	128.478537	119.707669	111.463802	77.767122	55.875443
2830	185.879756	176.162813	167.863375	160.179949	151.662699	143.495228	134.356291	128.50915	119.727427	111.493888	77.805422	55.887624
2831	185.879756	176.162813	167.863375	160.179949	151.662699	143.495228	134.356291	128.50915	119.727427	111.493888	77.805422	55.887624
2832	185.852335	177.189695	168.182364	160.203757	151.696597	143.521649	134.374073	128.541313	119.763524	111.527549	77.820741	55.918987
2833	185.852335	177.189695	168.182364	160.203757	151.696597	143.521649	134.374073	128.541313	119.763524	111.527549	77.820741	55.918987
2834	185.802412	177.200062	168.271641	160.224795	151.709443	143.543241	134.40495	128.562279	119.783701	111.553747	77.849943	55.929669
2835	185.802412	177.200062	168.271641	160.224795	151.709443	143.543241	134.40495	128.562279	119.783701	111.553747	77.849943	55.929669
2836	185.741006	176.150435	167.94098	160.232332	151.724002	143.560647	134.41365	128.582751	119.813631	111.584895	77.873639	55.944939
2837	185.741006	176.150435	167.94098	160.232332	151.724002	143.560647	134.41365	128.582751	119.813631	111.584895	77.873639	55.944939
2838	185.699976	177.316345	168.765168	160.260795	151.771285	143.588233	134.455956	128.619273	119.842455	111.612903	77.917785	55.978285
2839	185.699976	177.316345	168.765168	160.260795	151.771285	143.588233	134.455956	128.619273	119.842455	111.612903	77.917785	55.978285
2840	185.692092	176.135427	168.022421	160.284695	151.786627	143.61982	134.475994	128.645121	119.880467	111.644842	77.94112	56.006458
2841	185.692092	176.135427	168.022421	160.284695	151.786627	143.61982	134.475994	128.645121	119.880467	111.644842	77.94112	56.006458
2842	185.670084	176.137589	168.052094	160.315056	151.805209	143.635683	134.511185	128.671387	119.913202	111.67561	77.98079	56.021813
2843	185.670084	176.137589	168.052094	160.315056	151.805209	143.635683	134.511185	128.671387	119.913202	111.67561	77.98079	56.021813
2844	185.652438	176.119746	168.0717	160.326112	151.813633	143.64413	134.51931	128.681598	119.932014	111.685948	77.992962	56.038542
2845	185.652438	176.119746	168.0717	160.326112	151.813633	143.64413	134.51931	128.681598	119.932014	111.685948	77.992962	56.038542
2846	185.671512	176.114045	168.10609	160.350051	151.848474	143.681754	134.551572	128.7203	119.952761	111.714074	78.02463	56.071266
2847	185.671512	176.114045	168.10609	160.350051	151.848474	143.681754	134.551572	128.7203	119.952761	111.714074	78.02463	56.071266
2848	185.70664	176.115155	167.980184	160.373993	151.852124	143.700466	134.565982	128.737721	119.979429	111.75172	78.053445	56.087854
2849	185.70664	176.115155	167.980184	160.373993	151.852124	143.700466	134.565982	128.737721	119.979429	111.75172	78.053445	56.087854
2850	185.718579	176.963558	168.670673	160.38337	151.895708	143.737231	134.597044	128.77191	120.016405	111.787161	78.079915	56.115803
2851	185.718579	176.963558	168.670673	160.38337	151.895708	143.737231	134.597044	128.77191	120.016405	111.787161	78.079915	56.115803
2852	185.753681	176.125796	168.021089	160.407206	151.926585	143.760912	134.629737	128.805247	120.046386	111.818586	78.114016	56.141976
2853	185.753681	176.125796	168.021089	160.407206	151.926585	143.760912	134.629737	128.805247	120.046386	111.818586	78.114016	56.141976
2854	185.798429	176.146887	168.040165	160.437544	151.952869	143.791055	134.660858	128.83401	120.083884	111.842988	78.158222	56.170881
2855	185.798429	176.146887	168.040165	160.437544	151.952869	143.791055	134.660858	128.83401	120.083884	111.842988	78.158222	56.170881
2856	185.816181	177.387784	168.685284	160.435135	151.949902	143.790968	134.673298	128.838501	120.090174	111.865565	78.170122	56.177668
2857	185.816181	177.387784	168.685284	160.435135	151.949902	143.790968	134.673298	128.838501	120.090174	111.865565	78.170122	56.177668
2858	185.839762	177.379072	168.678812	160.45603	151.971801	143.829258	134.697086	128.866879	120.122508	111.901825	78.197558	56.198715
2859	185.839762	177.379072	168.678812	160.45603	151.971801	143.829258	134.697086	128.866879	120.122508	111.901825	78.197558	56.198715
2860	185.845434	177.371711	168.681915	160.473133	152.003607	143.847405	134.732538	128.900676	120.145431	111.935292	78.230766	56.231184
2861	185.845434	177.371711	168.681915	160.473133	152.003607	143.847405	134.732538	128.900676	120.145431	111.935292	78.230766	56.231184
2862	185.871976	177.354188	168.650715	160.490626	152.017908	143.87678	134.755218	128.923871	120.18149	111.956221	78.253318	56.249572
2863	185.871976	177.354188	168.650715	160.490626	152.017908	143.87678	134.755218	128.923871	120.18149	111.956221	78.253318	56.249572
2864	185.847028	177.148507	169.224665	160.506338	152.028105	143.884087	134.774059	128.949203	120.195763	111.983571	78.281301	56.259252
2865	185.847028	177.148507	169.224665	160.506338	152.028105	143.884087	134.774059	128.949203	120.195763	111.983571	78.281301	56.259252
2866	185.856375	177.182248	169.243304	160.536224	152.061635	143.922316	134.813057	128.979809	120.231452	112.015012	78.327363	56.299689
2867	185.856375	177.182248	169.243304	160.536224	152.061635	143.922316	134.813057	128.979809	120.231452	112.015012	78.327363	56.299689
2868	185.900244	177.182508	169.258483	160.553598	152.094533	143.94027	134.837424	129.005177	120.272405	112.045798	78.340369	56.320626
2869	185.900244	177.182508	169.258483	160.553598	152.094533	143.94027	134.837424	129.005177	120.272405	112.045798	78.340369	56.320626
2870	185.931849	177.300858	168.533909	160.557741	152.107741	143.967455	134.857643	129.034438	120.291044	112.067295	78.368576	56.342447
2871	185.931849	177.300858	168.533909	160.557741	152.107741	143.967455	134.857643	129.034438	120.291044	112.067295	78.368576	56.342447
2872	185.960088	177.312482	168.13825	160.578536	152.133876	143.990193	134.885404	129.05677	120.316224	112.101648	78.411295	56.373452
2873	185.960088	177.312482	168.13825	160.578536	152.133876	143.990193	134.885404	129.05677	120.316224	112.101648	78.411295	56.373452
2874	186.016904	177.319019	168.530642	160.592374	152.145928	144.007634	134.906085	129.084834	120.340046	112.126491	78.426078	56.382909
2875	186.016904	177.319019	168.530642	160.592374	152.145928	144.007634	134.906085	129.084834	120.340046	112.126491	78.426078	56.382909
2876	186.082947	177.329788	168.522124	160.602117	152.164732	144.023081	134.918767	129.100848	120.355296	112.143029	78.444255	56.400047
2877	186.082947	177.329788	168.522124	160.602117	152.164732	144.023081	134.918767	129.100848	120.355296	112.143029	78.444255	56.400047
2878	186.162421	177.341036	168.550044	160.625605	152.181697	144.054262	134.950292	129.126293	120.390862	112.170719	78.474304	56.426191
2879	186.162421	177.341036	168.550044	160.625605	152.181697	144.054262	134.950292	129.126293	120.390862	112.170719	78.474304	56.426191
2880	186.229954	177.362973	168.554878	160.649378	152.212758	144.077653	134.974673	129.166898	120.431035	112.218182	78.510371	56.446914
2881	186.229954	177.362973	168.554878	160.649378	152.212758	144.077653	134.974673	129.166898	120.431035	112.218182	78.510371	56.446914
2882	186.274636	177.294967	169.335142	160.669164	152.227589	144.111385	135.007067	129.190984	120.455682	112.242032	78.538805	56.464015
2883	186.274636	177.294967	169.335142	160.669164	152.227589	144.111385	135.007067	129.190984	120.455682	112.242032	78.538805	56.464015
2884	186.319527	177.318599	168.527972	160.671051	152.22422	144.117182	135.005792	129.207265	120.473476	112.254075	78.555017	56.489745
2885	186.319527	177.318599	168.527972	160.671051	152.22422	144.117182	135.005792	129.207265	120.473476	112.254075	78.555017	56.489745
2886	186.360727	177.395503	169.353619	160.692439	152.25666	144.14051	135.046009	129.242087	120.503795	112.283116	78.58906	56.502813
2887	186.360727	177.395503	169.353619	160.692439	152.25666	144.14051	135.046009	129.242087	120.503795	112.283116	78.58906	56.502813
2888	186.369221	177.415111	168.496854	160.709906	152.282397	144.154636	135.063502	129.25885	120.528901	112.31581	78.610582	56.531629
2889	186.369221	177.415111	168.496854	160.709906	152.282397	144.154636	135.063502	129.25885	120.528901	112.31581	78.610582	56.531629
2890	186.390728	177.44823	168.508551	160.737756	152.309292	144.188077	135.103041	129.285852	120.568294	112.350483	78.645754	56.570111
2891	186.390728	177.44823	168.508551	160.737756	152.309292	144.188077	135.103041	129.285852	120.568294	112.350483	78.645754	56.570111
2892	186.408025	176.516451	168.501623	160.759079	152.329655	144.218723	135.124159	129.32702	120.589439	112.380368	78.677296	56.584713
2893	186.408025	176.516451	168.501623	160.759079	152.329655	144.218723	135.124159	129.32702	120.589439	112.380368	78.677296	56.584713
2894	186.400971	176.551726	168.316852	160.775321	152.342026	144.239245	135.140106	129.330672	120.604917	112.40552	78.700668	56.602571
2895	186.400971	176.551726	168.316852	160.775321	152.342026	144.239245	135.140106	129.330672	120.604917	112.40552	78.700668	56.602571
2896	186.451079	177.478712	168.51017	160.804668	152.370377	144.264484	135.176497	129.379752	120.653068	112.436214	78.737918	56.637744
2897	186.451079	177.478712	168.51017	160.804668	152.370377	144.264484	135.176497	129.379752	120.653068	112.436214	78.737918	56.637744
2898	186.476276	177.50813	168.519503	160.815697	152.380861	144.279827	135.200218	129.393604	120.672316	112.461038	78.764164	56.655117
2899	186.476276	177.50813	168.519503	160.815697	152.380861	144.279827	135.200218	129.393604	120.672316	112.461038	78.764164	56.655117
2900	186.451766	177.512738	169.46173	160.826291	152.399099	144.31181	135.225201	129.411374	120.699337	112.484984	78.78873	56.662261
2901	186.451766	177.512738	169.46173	160.826291	152.399099	144.31181	135.225201	129.411374	120.699337	112.484984	78.78873	56.662261
2902	186.412213	177.53399	168.574432	160.845769	152.422767	144.331627	135.239722	129.435158	120.726646	112.512843	78.810488	56.68749
2903	186.412213	177.53399	168.574432	160.845769	152.422767	144.331627	135.239722	129.435158	120.726646	112.512843	78.810488	56.68749
2904	186.387901	176.620619	168.413606	160.877027	152.443145	144.340307	135.269124	129.47216	120.756401	112.549939	78.855249	56.714694
2905	186.387901	176.620619	168.413606	160.877027	152.443145	144.340307	135.269124	129.47216	120.756401	112.549939	78.855249	56.714694
2906	186.360997	177.559063	168.416063	160.890379	152.462735	144.368341	135.278452	129.491049	120.778385	112.573178	78.86389	56.73349
2907	186.360997	177.559063	168.416063	160.890379	152.462735	144.368341	135.278452	129.491049	120.778385	112.573178	78.86389	56.73349
2908	186.297337	177.574944	168.675184	160.909587	152.485002	144.399656	135.314321	129.516628	120.804519	112.598961	78.904881	56.760054
2909	186.297337	177.574944	168.675184	160.909587	152.485002	144.399656	135.314321	129.516628	120.804519	112.598961	78.904881	56.760054
2910	186.273512	177.581119	168.690019	160.917085	152.505956	144.417721	135.329596	129.531806	120.828732	112.635303	78.922001	56.771631
2911	186.273512	177.581119	168.690019	160.917085	152.505956	144.417721	135.329596	129.531806	120.828732	112.635303	78.922001	56.771631
2912	186.291474	177.598075	168.710741	160.962713	152.532764	144.444141	135.380078	129.573362	120.876459	112.666479	78.965816	56.817889
2913	186.291474	177.598075	168.710741	160.962713	152.532764	144.444141	135.380078	129.573362	120.876459	112.666479	78.965816	56.817889
2914	186.3436	177.57869	168.710431	160.971395	152.549616	144.46569	135.400471	129.594516	120.893862	112.694003	78.991056	56.833127
2915	186.3436	177.57869	168.710431	160.971395	152.549616	144.46569	135.400471	129.594516	120.893862	112.694003	78.991056	56.833127
2916	186.369006	177.548408	169.587817	160.980981	152.579023	144.479138	135.41793	129.618622	120.915797	112.717421	79.009185	56.842569
2917	186.369006	177.548408	169.587817	160.980981	152.579023	144.479138	135.41793	129.618622	120.915797	112.717421	79.009185	56.842569
2918	186.416326	177.552137	169.575495	161.000037	152.577636	144.493228	135.429646	129.623445	120.940871	112.734894	79.040293	56.85898
2919	186.416326	177.552137	169.575495	161.000037	152.577636	144.493228	135.429646	129.623445	120.940871	112.734894	79.040293	56.85898
2920	186.449808	177.566682	169.582864	161.022536	152.603206	144.528046	135.452716	129.668986	120.972515	112.769562	79.069484	56.886277
2921	186.449808	177.566682	169.582864	161.022536	152.603206	144.528046	135.452716	129.668986	120.972515	112.769562	79.069484	56.886277
2922	186.480198	177.573519	169.57365	161.047706	152.625051	144.550981	135.48771	129.698842	121.011108	112.812506	79.103577	56.922318
2923	186.480198	177.573519	169.57365	161.047706	152.625051	144.550981	135.48771	129.698842	121.011108	112.812506	79.103577	56.922318
2924	186.476848	177.569108	169.549595	161.044962	152.654008	144.558868	135.499669	129.703463	121.008416	112.819123	79.121047	56.91986
2925	186.476848	177.569108	169.549595	161.044962	152.654008	144.558868	135.499669	129.703463	121.008416	112.819123	79.121047	56.91986
2926	186.509231	177.5827	169.544698	161.064648	152.670065	144.587892	135.52984	129.747834	121.048236	112.853993	79.151113	56.95725
2927	186.509231	177.5827	169.544698	161.064648	152.670065	144.587892	135.52984	129.747834	121.048236	112.853993	79.151113	56.95725
2928	186.538561	177.592212	169.532331	161.074119	152.686003	144.619225	135.557137	129.769768	121.08054	112.882516	79.185091	56.97879
2929	186.538561	177.592212	169.532331	161.074119	152.686003	144.619225	135.557137	129.769768	121.08054	112.882516	79.185091	56.97879
2930	186.579603	177.590985	169.500014	161.096206	152.697055	144.625483	135.573156	129.790174	121.099022	112.900003	79.202711	57.00233
2931	186.579603	177.590985	169.500014	161.096206	152.697055	144.625483	135.573156	129.790174	121.099022	112.900003	79.202711	57.00233
2932	186.625001	177.611436	169.464832	161.119148	152.732896	144.66028	135.604578	129.817606	121.127912	112.928529	79.237128	57.024983
